SessionID,Time,ItemID
345,1396437461.849,214821024
345,1396437475.456,214821022
345,1396437501.034,214718169
345,1396437508.457,214821022
320,1396468415.034,214539262
320,1396468419.01,214539262
335,1396426630.428,214820394
335,1396426631.994,214748287
335,1396426654.696,214826623
335,1396426713.775,214709645
335,1396426761.06,214829737
335,1396426764.156,214705757
330,1396537195.754,214826835
330,1396537205.996,214826835
330,1396537224.079,214826955
375,1396787114.553,214551911
375,1396787198.201,214551909
375,1396787232.989,214551911
375,1396787314.14,214821272
370,1396815537.572,214826803
370,1396815564.395,214826803
370,1396815635.683,214532072
370,1396815701.191,214820413
370,1396815714.513,214820413
380,1396425408.389,214819719
380,1396425475.578,214714586
365,1396718650.77,214826908
365,1396718694.364,214821371
360,1396544769.642,214601572
360,1396544986.685,214836819
410,1396797699.321,214827000
410,1396797704.735,214827005
410,1396797706.758,214827007
410,1396797725.599,214826925
410,1396797767.037,214834865
410,1396797853.488,214821401
410,1396797855.604,214826908
415,1396606660.654,214840419
415,1396606674.927,214840419
400,1396376849.193,214832557
400,1396376850.987,214832557
395,1396524738.968,214718203
395,1396524963.858,214718203
395,1396525052.206,214718203
395,1396525488.663,214718203
395,1396525501.82,214718203
395,1396525829.528,214718203
395,1396525902.822,214718203
440,1396825684.535,214826705
440,1396825721.165,214826702
440,1396825771.816,214826897
435,1396854704.49,214840412
435,1396854722.946,214840412
435,1396855066.923,214840412
425,1396450193.089,214826700
425,1396450231.764,214826801
425,1396450266.385,214826700
430,1396871758.203,214819685
430,1396871796.303,214811752
430,1396872111.741,214819496
430,1396872149.112,214819685
470,1396555854.918,214640893
470,1396556073.756,214512416
470,1396556119.463,214512416
465,1396771336.163,214826816
465,1396771462.492,214826799
465,1396771497.288,214530665
460,1396900490.08,214828987
460,1396900537.334,214826912
455,1396368903.785,214551890
455,1396368959.398,214568090
455,1396368979.059,214551894
455,1396368996.514,214551894
455,1396369005.101,214829741
455,1396369038.585,214551890
455,1396369232.44,214717007
455,1396369329.753,214832653
455,1396369370.984,214716973
455,1396369407.937,214838368
455,1396369426.744,214530457
450,1396809540.914,214844248
450,1396809656.657,214826912
510,1396623480.951,214684513
510,1396623482.38,214684513
505,1396848424.927,214580094
505,1396848507.336,214819490
500,1396714705.434,214826747
500,1396714741.414,214538951
495,1396797488.575,214716939
495,1396800633.409,214716937
495,1396800823.095,214716995
495,1396800870.413,214716988
495,1396800921.564,214716988
490,1396773450.779,214828987
490,1396773508.401,214826998
485,1396724973.709,214839373
485,1396725533.002,214600502
485,1396725534.621,214600502
485,1396725670.706,214702725
480,1396466703.654,214829282
480,1396466822.661,214821020
550,1396469184.923,214650617
550,1396469250.755,214644650
545,1396710618.046,214717760
545,1396710771.85,214687742
545,1396710865.136,214644607
555,1396633234.006,214561477
555,1396633278.052,214561475
555,1396633344.128,214826747
565,1396452867.186,214709822
565,1396452887.393,214709822
565,1396452938.378,214709822
565,1396453400.937,214840899
565,1396453471.088,214596647
565,1396453525.118,214583190
565,1396453561.154,214526083
565,1396459499.294,214539148
565,1396459541.015,214539148
565,1396459660.272,214539039
565,1396461974.791,214644339
565,1396462027.064,214644339
565,1396462486.886,214543922
565,1396462585.108,214553544
565,1396462721.228,214743339
565,1396462785.84,214572234
565,1396462825.399,214572182
560,1396548545.884,214826801
560,1396548651.999,214826702
570,1396776217.01,214535595
570,1396776491.996,214839755
570,1396776571.454,214820233
515,1396770909.223,214840599
515,1396770966.266,214833800
515,1396771410.511,214833800
515,1396772198.673,214587611
515,1396772607.431,214833800
525,1396500487.653,214821022
525,1396500557.544,214718169
525,1396500616.674,214821017
535,1396358431.86,214691334
535,1396358476.562,214691351
535,1396358502.651,214691332
530,1396597454.551,214827030
530,1396597527.117,214706216
540,1396879157.732,214558211
540,1396879184.661,214558211
540,1396879196.013,214584797
540,1396879255.665,214652885
610,1396715003.458,214839313
610,1396715024.133,214839313
615,1396817913.316,214826955
615,1396817968.392,214684513
615,1396818504.199,214746427
620,1396553752.987,214546104
620,1396553846.941,214546100
620,1396553964.045,214672944
620,1396553990.239,214717427
620,1396554092.502,214587399
625,1396446629.899,214686086
625,1396446682.639,214546121
630,1396884954.134,214523700
630,1396884969.187,214839791
635,1396551899.666,214821022
635,1396552021.188,214699888
580,1396386028.528,214706150
580,1396386073.591,214706150
580,1396386128.679,214706150
585,1396506106.834,214842332
585,1396506209.765,214819586
585,1396506295.625,214819571
585,1396506335.051,214829741
595,1396381536.086,214601197
595,1396381569.098,214537719
600,1396767062.534,214695523
600,1396767492.099,214586711
600,1396767706.221,214820439
600,1396767830.124,214836782
600,1396767864.264,214820439
600,1396767896.414,214820439
600,1396767927.216,214820439
685,1396446875.25,214826833
685,1396446906.851,214826833
685,1396446998.418,214826833
680,1396538385.569,214842399
680,1396538440.365,214842296
680,1396538485.513,214718370
680,1396538528.599,214842347
680,1396538560.284,214842399
680,1396538697.685,214586983
680,1396538754.545,214842352
680,1396538768.059,214842347
680,1396538804.531,214842345
675,1396451686.293,214512431
675,1396451769.314,214512425
675,1396451786.202,214537967
700,1396345929.622,214840762
700,1396345989.169,214840762
700,1396345990.704,214840762
690,1396806979.651,214584920
690,1396807010.427,214821388
655,1396624052.728,214537925
655,1396624378.727,214537850
655,1396624514.711,214582408
650,1396703779.454,214582387
650,1396703811.8,214510044
650,1396703934.682,214583610
650,1396703970.144,214819749
650,1396703993.639,214819749
640,1396605424.148,214579730
640,1396605475.275,214537867
640,1396605515.623,214536221
640,1396605591.995,214579730
670,1396457243.603,214685795
670,1396457322.665,214821020
670,1396457381.876,214819552
665,1396467556.441,214718160
665,1396467613.473,214821024
745,1396599767.54,214691426
745,1396599825.179,214691428
745,1396599861.694,214691293
750,1396334992.146,214526083
750,1396335001.75,214526083
750,1396335003.294,214526083
740,1396375464.867,214717007
740,1396375568.54,214717003
740,1396375586.268,214717007
740,1396375671.649,214716928
760,1396777883.61,214826816
760,1396777913.268,214532072
760,1396778269.328,214834865
755,1396334801.778,214587307
755,1396334884.622,214821011
715,1396503924.459,214838441
715,1396504057.178,214691334
705,1396374753.692,214704180
705,1396374851.803,214704182
705,1396374867.757,214704182
705,1396374896.266,214704182
705,1396374921.961,214704180
705,1396374983.844,214718390
705,1396375151.959,214581489
705,1396375223.469,214835120
705,1396375266.407,214704180
710,1396774215.744,214826705
710,1396774294.802,214826816
730,1396855799.356,214826621
730,1396855823.387,214826621
730,1396855829.206,214826619
730,1396855850.196,214826619
730,1396855858.93,214826619
730,1396855908.541,214714794
730,1396856001.611,214826621
720,1396622843.885,214691426
720,1396622898.323,214691426
725,1396524211.386,214826897
725,1396524415.715,214826897
820,1396639764.327,214718169
820,1396639791.406,214821022
830,1396905608.842,214711297
830,1396905815.073,214827013
825,1396891291.896,214840760
825,1396891381.335,214530665
825,1396891434.276,214530665
825,1396891528.78,214601462
825,1396891605.582,214836341
825,1396891771.835,214821309
825,1396891806.971,214744530
805,1396631773.539,214829810
805,1396631806.256,214586857
800,1396688773.755,214826955
800,1396688799.557,214826955
800,1396688822.182,214826623
800,1396688854.56,214826623
815,1396881356.805,214840762
815,1396881481.129,214537753
815,1396881673.769,214709544
815,1396881704.929,214696434
810,1396363667.126,214545935
810,1396363777.18,214710317
790,1396898887.711,214826889
790,1396898901.186,214826893
790,1396898933.346,214737337
785,1396337878.117,214821296
785,1396337954.229,214821296
795,1396441390.831,214819552
795,1396441575.035,214821377
775,1396687543.549,214826705
775,1396687657.207,214826705
770,1396700366.44,214708370
770,1396701372.687,214716984
770,1396701393.93,214716984
780,1396372072.42,214832559
780,1396372134.07,214832557
780,1396372194.627,214832557
780,1396374464.016,214832559
880,1396604577.732,214718252
880,1396604652.025,214820441
880,1396604906.016,214705119
885,1396885418.578,214839313
885,1396888057.082,214839313
890,1396806859.432,214583190
890,1396808095.508,214583190
895,1396625846.779,214639305
895,1396625848.142,214639305
865,1396347884.678,214716015
865,1396351404.893,214716015
870,1396786022.926,214826897
870,1396786176.473,214684513
870,1396786224.717,214826897
875,1396868201.478,214826835
875,1396868248.13,214826835
875,1396868846.027,214821315
875,1396868987.549,214821305
875,1396869015.658,214821307
875,1396869030.023,214821309
875,1396869070.613,214551626
855,1396636691.437,214748293
855,1396636762.43,214748293
855,1396636847.006,214753513
855,1396636887.953,214753513
855,1396636936.372,214748295
855,1396636976.404,214748295
855,1396637053.466,214744779
855,1396637134.911,214744779
855,1396637164.075,214717890
855,1396637197.288,214711657
855,1396637215.585,214711657
860,1396873809.824,214821272
860,1396873842.518,214821272
860,1396876719.844,214717331
845,1396897847.914,214642312
845,1396897909.808,214550025
950,1396502422.842,214832557
950,1396502497.436,214584920
950,1396502510.787,214821020
945,1396807656.631,214712126
945,1396807681.426,214753661
940,1396896947.423,214840993
940,1396897160.989,214840993
935,1396853428.831,214826835
935,1396853488.14,214826955
930,1396558129.928,214716935
930,1396558226.949,214716935
930,1396559144.611,214702796
930,1396559691.122,214586722
925,1396679302.774,214704292
925,1396679404.222,214527028
925,1396679451.98,214583610
920,1396510118.051,214821020
920,1396510265.074,214559660
920,1396510533.82,214839313
920,1396510621.535,214839995
920,1396513740.398,214821020
915,1396852047.335,214698592
915,1396852433.359,214709741
915,1396852551.779,214629343
915,1396852667.835,214580413
915,1396853250.798,214717003
915,1396853292.075,214554358
915,1396853318.279,214561991
915,1396853385.612,214695097
910,1396466751.657,214832557
910,1396466773.266,214717888
910,1396466816.893,214718220
905,1396598592.573,214537850
905,1396598669.785,214512262
900,1396720258.34,214821277
900,1396720325.797,214829285
900,1396720386.077,214826835
900,1396720424.521,214839995
900,1396720466.062,214827022
1020,1396347212.379,214838462
1020,1396347357.26,214835900
1020,1396347666.822,214838462
1010,1396455639.624,214819526
1010,1396455649.628,214819526
1010,1396455684.607,214832559
1010,1396455695.717,214832559
1010,1396455846.382,214826835
1010,1396455896.789,214826799
1010,1396455974.216,214826816
1010,1396456162.168,214716982
1010,1396456271.208,214716928
1010,1396456285.262,214716982
1010,1396456301.907,214716997
1010,1396456318.186,214716982
1015,1396881042.354,214826829
1015,1396881082.449,214716924
1015,1396881528.488,214826799
1015,1396881749.814,214717562
1015,1396881770.654,214717562
1015,1396881780.541,214717562
1015,1396881787.424,214753515
1015,1396881828.085,214826927
1015,1396881852.992,214826934
1015,1396881880.363,214826934
1015,1396881913.842,214826932
1015,1396881929.889,214712507
1015,1396882062.35,214826908
1015,1396882650.99,214717614
1015,1396882679.714,214717612
1000,1396869071.395,214684115
1000,1396869100.524,214686086
1005,1396728277.58,214587797
1005,1396728305.651,214587785
1005,1396728336.787,214587765
995,1396803266.745,214840483
995,1396803313.325,214840483
995,1396803379.866,214753507
995,1396803407.479,214753507
985,1396341650.918,214537796
985,1396345004.286,214718272
990,1396526365.111,214512431
990,1396526448.485,214613893
990,1396526531.588,214512431
990,1396526564.225,214512431
990,1396526595.244,214613893
990,1396526650.527,214512431
990,1396526664.645,214613893
990,1396526711.003,214613893
980,1396614311.284,214587307
980,1396614320.13,214587307
970,1396732194.966,214821392
970,1396732331.121,214677512
970,1396732334.058,214819577
970,1396732382.392,214744528
970,1396732556.432,214826801
970,1396732559.826,214838460
970,1396732572.079,214835900
970,1396732660.57,214535662
960,1396800283.761,214827007
960,1396800302.073,214827005
960,1396800331.804,214827000
960,1396800361.602,214826925
960,1396800416.705,214826617
965,1396465243.049,214552395
965,1396467341.594,214552395
965,1396467366.967,214552395
965,1396467408.703,214552395
1095,1396770423.231,214826816
1095,1396770538.982,214685795
1090,1396692265.162,214826810
1090,1396692379.641,214839313
1090,1396692863.836,214836452
1090,1396693012.638,214820240
1115,1396901394.073,214835120
1115,1396901632.709,214835120
1115,1396903597.054,214835120
1115,1396905137.01,214835120
1115,1396905249.019,214512611
1110,1396467369.583,214718160
1110,1396467397.154,214829282
1105,1396800878.17,214832557
1105,1396800906.921,214686860
1105,1396801004.643,214819393
1130,1396812842.092,214532072
1130,1396812845.424,214532072
1130,1396812926.926,214691390
1130,1396812928.822,214691390
1130,1396812976.585,214826955
1120,1396463085.361,214687685
1120,1396463114.704,214840415
1120,1396463140.35,214840412
1150,1396813014.165,214821341
1150,1396813085.306,214586711
1150,1396813226.732,214828987
1145,1396514709.223,214819547
1145,1396514731.685,214819552
1140,1396605812.855,214630042
1140,1396605835.686,214725551
1025,1396633064.529,214820415
1025,1396633148.09,214820415
1025,1396633155.622,214820415
1025,1396633557.655,214826801
1030,1396779397.412,214826925
1030,1396779557.896,214840760
1050,1396601834.175,214716932
1050,1396601897.954,214716932
1055,1396418937.183,214800262
1055,1396418971.042,214800262
1040,1396782716.751,214827020
1040,1396783054.877,214829312
1040,1396783188.12,214685795
1065,1396380512.707,214840597
1065,1396380572.877,214835578
1070,1396902991.512,214826955
1070,1396903030.837,214826835
1060,1396351104.763,214819387
1060,1396351120.99,214819736
1080,1396454587.91,214820392
1080,1396454634.169,214827035
1220,1396526173.333,214839373
1220,1396527175.174,214718216
1220,1396527196.308,214748285
1220,1396527205.948,214748285
1220,1396527211.034,214718216
1220,1396527218.803,214718216
1220,1396527238.775,214826705
1220,1396527252.677,214826705
1220,1396527262.391,214826810
1220,1396527271.689,214826810
1220,1396527332.126,214716930
1220,1396527399.547,214819389
1220,1396527413.755,214819389
1230,1396810055.121,214536907
1230,1396810081.816,214539845
1235,1396777631.102,214826816
1235,1396777658.545,214821285
1245,1396773146.052,214821300
1245,1396773261.324,214826927
1240,1396774096.677,214712537
1240,1396774105.513,214712537
1255,1396454171.93,214716930
1255,1396454268.832,214716935
1255,1396454448.569,214716935
1255,1396454618.976,214819721
1270,1396712068.705,214706460
1270,1396712100.129,214554510
1270,1396712171.625,214821028
1265,1396697178.791,214829312
1265,1396697200.299,214685795
1265,1396697207.795,214686086
1265,1396697215.979,214685795
1265,1396697221.199,214829312
1265,1396697277.841,214829312
1265,1396697282.707,214829312
1275,1396873040.724,214644842
1275,1396873281.113,214558192
1155,1396868939.172,214539845
1155,1396869110.981,214684513
1165,1396865668.6,214638480
1165,1396865751.633,214553936
1170,1396797460.526,214821279
1170,1396797463.411,214821279
1170,1396797521.871,214826955
1170,1396797954.92,214819762
1170,1396798019.429,214819760
1170,1396799044.947,214819760
1175,1396362021.058,214512431
1175,1396364858.24,214829679
1180,1396705697.08,214827030
1180,1396705701.236,214827030
1190,1396834565.277,214826747
1190,1396834737.043,214821309
1195,1396423345.763,214821392
1195,1396423364.105,214821392
1200,1396875416.823,214820252
1200,1396875489.542,214582502
1200,1396875515.754,214836802
1200,1396875550.916,214820252
1210,1396804724.522,214826897
1210,1396804725.747,214826897
1215,1396386653.755,214717331
1215,1396386828.262,214699888
1215,1396386943.133,214826705
1215,1396386997.105,214836761
1375,1396858337.84,214714794
1375,1396858649.992,214716710
1375,1396858846.566,214716707
1370,1396846669.533,214684513
1370,1396846697.401,214839373
1370,1396846722.896,214684513
1365,1396873179.132,214709645
1365,1396873247.699,214827015
1355,1396871069.237,214833800
1355,1396871080.893,214838100
1345,1396696152.486,214833800
1345,1396696201.041,214833802
1345,1396696410.744,214538030
1345,1396696476.006,214833802
1345,1396696495.044,214832730
1345,1396696525.083,214833802
1405,1396347787.542,214821277
1405,1396347834.873,214821277
1405,1396347898.232,214821277
1400,1396856183.877,214537775
1400,1396856244.128,214556840
1400,1396856313.585,214840410
1400,1396856349.197,214840419
1400,1396856424.174,214840417
1395,1396882104.562,214585395
1395,1396882153.032,214820413
1395,1396882564.567,214585395
1395,1396882709.389,214585395
1395,1396883090.738,214585395
1395,1396883148.764,214585395
1395,1396883893.624,214584907
1390,1396643738.237,214574544
1390,1396643813.586,214630042
1380,1396466824.155,214826955
1380,1396466846.604,214826835
1305,1396638080.601,214829312
1305,1396638357.962,214546121
1310,1396624214.616,214551902
1310,1396624334.203,214551902
1300,1396793494.23,214826801
1300,1396793679.959,214586711
1290,1396514260.086,214712107
1290,1396514434.096,214539262
1295,1396810593.338,214826897
1295,1396811295.849,214826897
1280,1396712589.747,214820261
1280,1396712681.494,214844105
1280,1396712797.285,214820261
1280,1396714071.04,214820261
1280,1396714077.144,214820261
1335,1396846998.806,214826705
1335,1396847052.67,214826705
1320,1396622012.761,214748295
1320,1396622042.484,214748295
1325,1396441989.244,214821367
1325,1396442067.416,214584808
1325,1396442208.238,214584808
1325,1396442286.557,214584808
1325,1396442319.475,214821367
1315,1396516696.506,214832655
1315,1396516720.709,214717003
1495,1396805920.858,214685784
1495,1396806168.957,214587292
1495,1396806217.145,214685784
1500,1396542952.209,214699888
1500,1396543010.217,214699888
1500,1396543119.643,214699888
1475,1396619232.669,214718203
1475,1396619283.889,214572264
1475,1396619376.639,214821277
1475,1396619389.08,214839373
1475,1396619413.044,214826955
1480,1396802852.798,214826810
1480,1396802869.589,214826810
1480,1396803020.945,214587611
1480,1396803046.218,214587611
1425,1396464405.536,214832557
1425,1396464479.298,214821392
1430,1396464724.184,214554358
1430,1396464992.654,214717007
1435,1396721898.756,214709690
1435,1396722072.429,214709690
1410,1396731412.206,214839313
1410,1396731414.036,214839313
1410,1396731443.549,214839313
1410,1396731445.546,214839313
1415,1396680654.786,214601197
1415,1396680772.396,214601197
1465,1396327866.419,214586949
1465,1396327921.169,214691621
1470,1396388527.626,214691557
1470,1396388612.617,214691587
1470,1396388734.605,214748336
1445,1396703016.841,214820201
1445,1396703259.608,214531151
1445,1396703274.478,214586857
1445,1396703298.241,214829810
1445,1396703330.334,214596502
1445,1396703390.46,214596101
1445,1396703401.224,214596326
1445,1396703478.744,214820192
1450,1396886270.912,214820192
1450,1396886341.454,214681091
1450,1396886635.234,214828987
1450,1396886659.306,214558192
1450,1396886676.729,214826912
1450,1396886694.258,214571188
1450,1396886747.213,214837140
1455,1396340789.139,214821015
1455,1396340873.207,214820812
1455,1396340896.26,214820812
1455,1396340921.117,214820812
1455,1396341189.823,214820456
1455,1396341209.452,214820456
1455,1396341249.814,214820458
1455,1396341267.052,214820458
1455,1396341296.009,214748287
1455,1396341310.274,214820394
1455,1396341345.815,214820394
1640,1396861607.177,214586857
1640,1396861625.691,214644842
1645,1396811635.726,214842324
1645,1396811650.972,214842324
1645,1396811663.533,214587005
1645,1396811684.556,214587013
1645,1396811703.515,214587005
1635,1396601401.322,214826803
1635,1396601423.4,214826803
1635,1396601435.591,214535621
1635,1396601471.801,214826803
1635,1396601482.731,214826803
1635,1396601658.292,214826803
1635,1396602647.047,214826803
1650,1396360068.814,214821028
1650,1396360117.599,214821026
1650,1396360193.514,214820345
1655,1396342376.736,214716932
1655,1396342378.305,214716932
1655,1396342431.646,214716932
1655,1396342660.891,214716932
1610,1396860444.13,214821277
1610,1396860444.189,214821277
1615,1396639096.406,214680356
1615,1396639177.574,214537515
1615,1396639320.386,214680356
1600,1396502185.726,214820458
1600,1396502229.87,214820812
1600,1396502288.374,214820456
1600,1396502316.306,214532070
1625,1396700225.727,214820938
1625,1396700561.593,214826810
1620,1396521117.473,214539238
1620,1396521128.463,214551692
1580,1396864740.504,214700758
1580,1396864765.94,214670139
1580,1396864791.986,214695099
1580,1396864819.451,214700606
1580,1396864860.271,214575369
1580,1396864898.848,214678845
1575,1396507413.435,214821037
1575,1396507503.548,214820842
1570,1396808281.003,214837487
1570,1396808283.811,214837487
1590,1396896399.383,214844297
1590,1396896457.071,214826705
1590,1396896580.544,214844297
1590,1396896651.227,214820192
1590,1396896697.1,214844297
1550,1396799116.882,214826810
1550,1396801291.647,214826810
1550,1396803410.768,214532070
1550,1396803752.441,214826810
1550,1396803835.506,214820383
1545,1396891443.4,214717824
1545,1396891497.991,214717824
1545,1396891531.356,214717824
1545,1396891632.006,214717824
1545,1396891756.979,214651427
1545,1396891941.958,214585631
1545,1396891980.048,214839313
1540,1396693159.194,214716935
1540,1396693444.943,214744535
1540,1396693464.942,214686860
1540,1396693523.988,214718117
1565,1396502066.201,214821017
1565,1396502094.377,214819552
1565,1396502174.501,214718220
1565,1396502195.266,214832559
1565,1396502247.056,214718203
1560,1396878084.352,214574672
1560,1396878085.681,214574672
1555,1396792452.073,214547255
1555,1396792536.41,214547255
1760,1396537092.178,214821377
1760,1396537093.402,214821377
1765,1396703212.408,214821315
1765,1396703244.497,214716930
1770,1396429822.54,214572264
1770,1396429920.804,214840378
1775,1396864949.997,214687685
1775,1396864974.025,214702796
1780,1396335598.562,214821026
1780,1396335706.271,214725508
1780,1396335979.226,214581489
1780,1396336038.139,214676580
1780,1396336181.019,214840762
1780,1396336272.881,214840762
1785,1396363958.421,214690790
1785,1396364190.307,214690790
1790,1396425195.87,214718216
1790,1396425326.684,214556840
1730,1396766026.086,214826705
1730,1396766043.361,214826705
1730,1396766069.874,214826608
1730,1396766079.582,214826608
1735,1396852181.561,214826621
1735,1396852213.175,214826617
1735,1396852248.589,214753515
1735,1396852276.348,214556840
1740,1396669398.393,214545853
1740,1396669468.272,214545862
1755,1396552020.39,214709685
1755,1396552137.318,214829737
1755,1396552167.283,214829737
1700,1396774046.841,214737337
1700,1396774094.629,214717095
1710,1396813151.385,214826700
1710,1396813162.602,214826801
1705,1396354521.479,214826955
1705,1396354540.436,214826799
1705,1396354600.996,214821279
1705,1396354659.728,214819745
1715,1396715717.399,214820261
1715,1396715797.719,214820233
1725,1396506416.479,214534241
1725,1396506709.344,214534241
1725,1396506764.87,214534241
1725,1396507055.176,214645087
1725,1396507210.078,214563133
1720,1396465028.698,214821392
1720,1396465117.03,214557223
1670,1396512767.388,214821015
1670,1396512790.817,214821037
1665,1396619951.057,214712237
1665,1396619981.881,214839313
1675,1396434261.759,214530542
1675,1396434300.197,214644650
1675,1396434335.754,214644650
1690,1396804169.027,214826912
1690,1396804226.554,214769117
1915,1396794993.347,214821277
1915,1396795078.076,214821277
1915,1396795233.189,214821277
1905,1396611277.711,214748293
1905,1396611411.314,214748293
1905,1396611458.744,214748293
1905,1396611467.55,214748293
1905,1396611486.89,214748293
1910,1396795910.282,214709685
1910,1396795938.063,214829737
1900,1396860535.005,214585395
1900,1396861062.716,214585395
1900,1396861145.718,214587611
1900,1396861158.484,214587611
1890,1396557917.435,214716928
1890,1396558052.908,214716984
1890,1396558275.519,214717007
1895,1396548038.403,214826705
1895,1396548129.548,214826608
1895,1396548138.554,214826608
1895,1396548160.591,214826810
1895,1396548187.795,214826801
1895,1396548343.379,214826810
1895,1396548351.825,214826810
1880,1396805153.955,214821277
1880,1396805156.58,214821277
1885,1396853514.55,214556840
1885,1396853520.958,214840410
1875,1396799587.154,214826912
1875,1396799637.108,214828987
1875,1396799766.933,214558192
1865,1396591403.998,214704182
1865,1396591441.737,214835287
1865,1396591517.984,214835287
1870,1396362621.519,214821037
1870,1396362696.384,214821373
1860,1396447715.668,214819721
1860,1396447878.232,214586923
1855,1396713626.303,214607147
1855,1396713678.781,214587583
