SessionID,Time,ItemID
62,1396799144.613,214746427
62,1396799149.462,214821300
62,1396799187.323,214717562
62,1396799207.147,214826927
62,1396799234.526,214748334
62,1396799316.052,214826908
62,1396799336.201,214800262
61,1396422013.748,214709645
61,1396422017.209,214709645
61,1396422086.344,214709645
61,1396422122.15,214709645
61,1396422125.171,214709645
68,1396426089.491,214532072
68,1396426101.022,214532070
71,1396527358.157,214716984
71,1396527424.891,214832657
64,1396468243.683,214662975
64,1396468364.743,214537779
64,1396468443.319,214840762
66,1396771104.215,214821277
66,1396771152.227,214821277
66,1396771188.488,214821277
67,1396766348.863,214748300
67,1396766434.218,214748293
76,1396792332.348,214826955
76,1396792366.032,214826606
76,1396792471.004,214687642
77,1396463434.579,214832559
77,1396463460.216,214832559
77,1396463583.555,214832559
77,1396463666.499,214821017
77,1396463696.444,214821017
77,1396463776.247,214572234
77,1396463975.227,214826715
77,1396463993.972,214826715
78,1396621680.684,214509135
78,1396621844.963,214509133
78,1396621889.66,214509135
78,1396621923.15,214509135
78,1396622119.399,214509135
78,1396622398.61,214717877
78,1396622431.139,214826615
78,1396623107.704,214716982
79,1396349130.931,214819472
79,1396349281.155,214687685
72,1396452863.334,214821285
72,1396452865.0,214821285
72,1396452877.701,214826801
72,1396452879.033,214826801
73,1396532146.173,214826705
73,1396532218.538,214826705
74,1396828275.878,214668590
74,1396828442.098,214826872
86,1396377227.089,214717097
86,1396377412.402,214717097
82,1396726453.085,214684093
82,1396726496.99,214546097
92,1396595512.265,214717007
92,1396595530.903,214717003
92,1396595586.319,214716928
94,1396448327.195,214820842
94,1396448497.901,214819490
88,1396637513.79,214840599
88,1396637897.937,214835735
91,1396637031.845,214838100
91,1396637109.938,214706216
103,1396535024.577,214748293
103,1396535052.525,214748293
101,1396623579.805,214712272
101,1396623876.148,214820450
98,1396433404.369,214821380
98,1396433441.162,214821380
96,1396810129.401,214841060
96,1396810204.782,214841060
97,1396698997.936,214687768
97,1396699130.572,214706445
111,1396805449.175,214811752
111,1396805494.271,214811754
108,1396524574.491,214594678
108,1396524631.064,214594680
108,1396524696.145,214594680
109,1396726223.836,214821369
109,1396726261.983,214821369
109,1396726398.747,214537127
109,1396726435.816,214537127
109,1396727151.473,214820237
109,1396727200.527,214820237
109,1396727319.452,214709645
109,1396727486.045,214699213
109,1396727638.822,214820237
109,1396727668.533,214820237
109,1396729139.616,214820237
109,1396729694.662,214709645
109,1396729754.375,214537127
106,1396779233.306,214554358
106,1396779512.658,214716950
107,1396810231.634,214821275
107,1396810306.74,214829741
119,1396606020.118,214716954
119,1396606814.309,214838366
118,1396600660.336,214821022
118,1396600712.806,214820814
117,1396638938.077,214684721
117,1396638958.194,214821369
117,1396639043.092,214826833
117,1396639043.374,214819472
114,1396822668.496,214826702
114,1396822703.088,214821275
113,1396443391.56,214717847
113,1396443460.599,214819719
113,1396443536.608,214748336
112,1396601980.258,214536440
112,1396602035.512,214536437
127,1396710825.268,214512416
127,1396710906.385,214512416
126,1396801019.957,214839313
126,1396801032.378,214839313
126,1396801096.707,214839313
124,1396787567.246,214826705
124,1396787791.023,214826705
123,1396350796.906,214510044
123,1396350817.282,214510044
123,1396350820.12,214510044
123,1396350826.366,214582387
123,1396350894.433,214537535
123,1396350931.277,214584812
123,1396350994.548,214537535
123,1396351017.144,214584810
122,1396817143.933,214600989
122,1396817176.914,214704180
121,1396770172.214,214705693
121,1396770203.799,214696824
121,1396770257.445,214705682
121,1396770316.896,214696817
121,1396770408.042,214705693
121,1396771108.606,214717307
121,1396771143.163,214577750
121,1396771182.963,214650382
121,1396771526.522,214696817
121,1396771600.037,214705682
137,1396478918.813,214821013
137,1396478918.935,214821013
137,1396478944.595,214572182
137,1396478944.66,214572182
136,1396355123.651,214840762
136,1396355123.918,214586983
139,1396781769.941,214820441
139,1396781861.929,214826623
138,1396601979.071,214594633
138,1396602308.905,214594592
138,1396603368.742,214601010
138,1396603455.178,214601010
138,1396603764.106,214594592
138,1396604201.066,214594592
143,1396639803.512,214843370
143,1396639839.756,214843370
143,1396639851.376,214843370
129,1396341438.399,214841060
129,1396341451.053,214841060
129,1396341497.266,214840378
129,1396341531.896,214826955
129,1396341730.009,214821275
129,1396341769.137,214829285
128,1396776807.228,214826623
128,1396777298.816,214826615
131,1396500368.891,214819719
131,1396500413.499,214791688
131,1396500452.085,214819472
133,1396515402.998,214826810
133,1396515456.405,214826810
132,1396498634.116,214821377
132,1396498883.765,214820201
134,1396638220.133,214587650
134,1396638274.608,214535617
134,1396638409.015,214535595
134,1396638427.617,214587650
153,1396605779.851,214573312
153,1396606046.15,214573312
153,1396606199.225,214829257
153,1396606255.109,214834987
154,1396515547.398,214826810
154,1396515618.944,214840419
154,1396515656.756,214840419
154,1396515871.148,214560187
154,1396515913.296,214716984
156,1396687430.384,214585397
156,1396687662.11,214585397
157,1396767680.547,214821339
157,1396767717.363,214844357
158,1396472257.38,214821020
158,1396472537.695,214819547
158,1396472553.083,214819547
158,1396472596.229,214821024
158,1396472600.604,214718160
158,1396472601.263,214829282
159,1396814564.585,214551626
159,1396814700.668,214821279
144,1396367603.538,214821022
144,1396367638.913,214718169
144,1396367660.576,214821024
144,1396367808.595,214601233
147,1396556119.46,214821020
147,1396556155.642,214829282
148,1396368365.51,214684093
148,1396368618.276,214684093
148,1396369107.448,214684093
171,1396547125.575,214706432
171,1396547133.177,214708305
171,1396547291.136,214587013
169,1396793793.419,214554358
169,1396794680.326,214678916
168,1396529916.401,214837378
168,1396529989.951,214828850
168,1396530151.738,214828850
174,1396503503.762,214820942
174,1396503827.918,214684093
173,1396639030.017,214839313
173,1396639141.653,214840001
172,1396813124.0,214828867
172,1396813259.444,214743497
172,1396813341.925,214821392
163,1396378948.976,214674568
163,1396379332.71,214536860
163,1396379357.934,214639177
163,1396379503.705,214820261
161,1396765254.184,214709645
161,1396765333.955,214820225
167,1396687448.413,214709792
167,1396687490.129,214717046
166,1396626296.595,214532623
166,1396626407.086,214557206
166,1396627172.594,214826897
166,1396627236.555,214826801
166,1396627975.072,214576500
186,1396686580.261,214685795
186,1396686658.014,214630042
187,1396461922.418,214553735
187,1396462141.677,214677969
187,1396462285.795,214553735
187,1396463719.088,214586874
187,1396463897.27,214587937
187,1396464002.831,214586874
187,1396464017.359,214589600
188,1396366919.587,214717007
188,1396367001.972,214716928
189,1396595671.423,214613865
189,1396595685.348,214613865
189,1396595812.475,214613870
178,1396377202.071,214716935
178,1396377334.913,214716932
178,1396377510.796,214716932
179,1396602723.018,214532070
179,1396602761.035,214821285
179,1396602835.948,214711333
179,1396603321.956,214691604
177,1396343860.747,214820387
177,1396343945.185,214827035
182,1396623124.266,214535621
182,1396623191.019,214535621
181,1396695498.657,214820231
181,1396695833.817,214820231
206,1396463015.171,214820456
206,1396463015.877,214820456
201,1396785134.508,214827020
201,1396785134.616,214821272
203,1396457224.826,214821367
203,1396457363.057,214584808
203,1396457593.175,214836761
203,1396457638.325,214826893
202,1396815122.937,214835561
202,1396815208.814,214835561
197,1396720544.263,214774685
197,1396720552.647,214774685
197,1396720795.774,214839997
197,1396720809.143,214839313
197,1396721096.252,214774685
196,1396426839.717,214826874
196,1396426861.368,214826874
196,1396426908.231,214821399
196,1396426926.763,214826874
199,1396559613.104,214819552
199,1396559811.153,214820938
199,1396559874.745,214821380
193,1396457453.302,214829282
193,1396457456.015,214829282
192,1396777765.582,214687685
192,1396777835.927,214556840
192,1396778407.809,214601042
192,1396778465.101,214691484
194,1396621756.071,214821397
194,1396621787.845,214821397
194,1396621870.979,214821397
194,1396622197.84,214821397
221,1396510196.013,214821022
221,1396510220.838,214819550
221,1396510369.703,214826627
216,1396461176.334,214821277
216,1396461223.036,214821277
217,1396530758.872,214540035
217,1396530838.473,214577711
217,1396530890.756,214708239
217,1396531116.007,214517880
217,1396531160.399,214577711
217,1396531191.04,214578007
217,1396531220.978,214819725
217,1396531584.852,214819815
218,1396631537.468,214601462
218,1396631583.9,214746386
212,1396630583.21,214821290
212,1396630793.129,214821290
212,1396631253.339,214585395
212,1396632420.731,214826700
212,1396632446.233,214826700
212,1396632488.273,214826801
212,1396632784.318,214691366
212,1396632943.364,214821377
212,1396632961.246,214567410
212,1396633037.103,214643657
212,1396633128.458,214826608
212,1396633200.211,214684513
212,1396633275.517,214829312
212,1396633337.336,214685795
212,1396633344.292,214829312
212,1396633358.174,214821298
208,1396353374.602,214821024
208,1396353394.686,214587384
208,1396353437.065,214718203
208,1396353460.253,214832557
211,1396601537.066,214652422
211,1396601761.397,214567410
211,1396601842.603,214567404
239,1396813491.492,214820192
239,1396813580.03,214844297
239,1396813657.947,214699301
238,1396638087.919,214717007
238,1396638129.11,214717005
238,1396638160.14,214717005
236,1396361507.322,214833802
236,1396361605.919,214820842
234,1396774682.487,214839313
234,1396774706.104,214839313
234,1396774734.906,214839995
233,1396556048.531,214716928
233,1396556104.913,214717003
231,1396784408.108,214586711
231,1396785298.702,214684160
228,1396458415.079,214631008
228,1396458458.751,214839995
228,1396458972.643,214839313
227,1396464016.729,214829285
227,1396464062.209,214826702
226,1396621127.658,214820938
226,1396621165.995,214821037
224,1396790749.334,214826803
224,1396790871.546,214821285
224,1396790941.731,214826803
224,1396790946.865,214820383
224,1396790976.208,214826801
252,1396806845.349,214820842
252,1396807054.47,214840378
252,1396807757.273,214705100
253,1396554695.937,214743341
253,1396556918.28,214743341
253,1396556928.255,214743341
253,1396557797.08,214709685
253,1396558140.557,214685152
253,1396558154.638,214685152
251,1396642766.931,214744779
251,1396642828.702,214743341
251,1396642872.536,214744779
251,1396642925.11,214820456
249,1396344487.365,214819385
249,1396344513.441,214819378
249,1396344597.138,214710090
249,1396344659.42,214820938
249,1396344705.464,214821022
242,1396529139.315,214839870
242,1396529199.394,214839866
242,1396529229.6,214705787
241,1396362416.391,214561991
241,1396362431.295,214561991
241,1396362654.929,214820938
273,1396640814.464,214556270
273,1396641402.784,214821339
273,1396641557.561,214554384
273,1396641771.809,214694139
272,1396551709.397,214586722
272,1396551827.93,214826897
272,1396551966.901,214681091
279,1396611051.295,214601233
279,1396611195.733,214716932
279,1396611238.838,214716930
279,1396611417.316,214716932
278,1396384139.485,214820385
278,1396384140.694,214820385
277,1396815799.567,214836958
277,1396815839.028,214836958
277,1396815865.653,214836958
277,1396815913.183,214836958
277,1396815967.431,214580790
277,1396816074.586,214580790
277,1396816095.059,214579749
277,1396816212.976,214537856
277,1396816640.986,214612760
276,1396368700.787,214819410
276,1396368717.677,214700752
283,1396694717.226,214821275
283,1396694897.607,214833800
282,1396340488.613,214706102
282,1396340509.381,214800272
281,1396536665.089,214820402
281,1396536676.317,214820400
287,1396768414.471,214607143
287,1396768464.652,214640394
287,1396768850.67,214607143
287,1396768933.746,214640394
287,1396769432.606,214607143
286,1396520635.033,214832557
286,1396520707.525,214717888
284,1396361091.276,214839311
284,1396361154.785,214820387
284,1396361187.648,214819472
284,1396361195.029,214819740
258,1396436816.494,214842446
258,1396436861.943,214691602
258,1396436870.493,214842446
258,1396436884.571,214842446
258,1396436895.623,214691600
258,1396436966.802,214842446
258,1396437001.977,214842442
258,1396437040.571,214691604
257,1396796362.715,214821277
257,1396796376.535,214821290
257,1396796470.731,214821307
262,1396781652.15,214508942
262,1396781714.787,214716982
262,1396781741.871,214716984
262,1396781879.006,214509013
262,1396781941.504,214842290
262,1396781996.213,214840762
262,1396782014.434,214842287
262,1396782174.471,214820441
263,1396541175.173,214561475
263,1396541517.189,214532147
263,1396541665.145,214511375
266,1396700783.064,214684513
266,1396700783.948,214684513
267,1396766002.272,214587508
267,1396766656.337,214551581
271,1396817543.775,214826816
271,1396817559.689,214826705
271,1396817599.893,214826816
271,1396817624.116,214826705
271,1396818217.753,214826816
268,1396715113.653,214839313
268,1396715575.079,214602774
269,1396341345.863,214820182
269,1396341366.076,214820192
269,1396341394.683,214820182
269,1396341528.993,214820225
269,1396341553.842,214820237
307,1396355757.099,214594637
307,1396355914.976,214684513
307,1396357418.083,214602821
307,1396357446.327,214594637
306,1396348000.672,214826705
306,1396348039.511,214826816
309,1396771163.727,214826801
309,1396771322.034,214836761
309,1396771519.43,214820255
311,1396825085.976,214574777
311,1396825092.334,214700992
311,1396825133.912,214700990
313,1396773802.021,214826617
313,1396774058.713,214826715
312,1396777329.047,214826900
312,1396777534.633,214842577
314,1396409839.158,214576500
314,1396409924.438,214839313
314,1396410118.413,214820195
314,1396410150.198,214709634
314,1396410185.917,214699301
317,1396450648.295,214826955
317,1396450670.099,214826955
316,1396378485.117,214545935
316,1396378528.558,214820231
318,1396689101.334,214821020
318,1396689123.48,214821024
288,1396520265.705,214716935
288,1396520465.846,214716932
288,1396520543.429,214582950
289,1396797386.819,214676387
289,1396797591.243,214676387
291,1396720916.679,214684513
291,1396720928.772,214839373
291,1396720970.079,214684513
291,1396721005.03,214684513
292,1396520182.353,214717888
292,1396520222.309,214838503
292,1396520296.554,214685784
292,1396520299.996,214684513
293,1396715712.828,214826705
293,1396715726.748,214826705
293,1396715764.939,214820383
293,1396715774.073,214826803
293,1396715780.325,214826803
293,1396715789.114,214821285
293,1396715825.019,214821285
293,1396715970.143,214821285
293,1396716007.544,214821285
294,1396611110.207,214510854
294,1396611164.466,214510854
294,1396611170.304,214672963
294,1396611267.432,214510854
294,1396611276.41,214702811
294,1396611289.65,214510854
294,1396611302.031,214537455
294,1396611313.471,214510854
296,1396643703.591,214696434
296,1396643749.831,214696434
296,1396643752.32,214696434
297,1396514861.011,214582942
297,1396515031.031,214582942
299,1396393082.038,214717007
299,1396393195.038,214838368
299,1396393353.838,214716937
301,1396772949.414,214826912
301,1396772951.741,214826912
301,1396773021.043,214834865
301,1396773022.469,214834865
302,1396355131.901,214820218
302,1396355159.741,214547600
303,1396461334.666,214718169
303,1396461351.788,214821024
338,1396787651.953,214640477
338,1396789303.078,214640477
337,1396547843.176,214821020
337,1396551175.563,214820842
337,1396551397.027,214826897
337,1396551435.976,214535621
337,1396551459.022,214821285
337,1396551498.473,214821373
337,1396551563.533,214821022
349,1396780143.435,214829737
349,1396780451.101,214829737
349,1396780525.042,214829737
349,1396780619.965,214829737
349,1396780900.389,214821309
348,1396815002.175,214712237
348,1396815020.355,214704180
347,1396695545.266,214709792
347,1396695910.836,214709792
324,1396630331.52,214835760
324,1396630467.956,214587785
324,1396630680.269,214840599
324,1396630725.323,214835760
324,1396630801.946,214835585
324,1396630827.96,214833802
324,1396630933.997,214833800
324,1396631003.41,214832730
324,1396631100.265,214587800
324,1396631145.023,214833802
324,1396631257.369,214833802
324,1396631545.97,214538030
324,1396631582.796,214584939
322,1396641048.896,214838456
322,1396641365.521,214508942
321,1396679895.742,214706460
321,1396680074.434,214706432
321,1396680110.079,214821028
321,1396680191.482,214821028
321,1396680367.858,214539262
321,1396680491.358,214821030
334,1396438521.473,214820240
334,1396438529.272,214820240
332,1396527019.833,214684513
332,1396527049.101,214691267
332,1396527102.086,214691332
333,1396520805.474,214827062
333,1396520841.03,214827062
331,1396700058.763,214717528
331,1396700100.253,214717528
328,1396511689.33,214716947
328,1396511845.182,214716975
329,1396712592.313,214601233
329,1396712624.634,214601233
329,1396712719.284,214833800
329,1396712758.19,214833802
373,1396534996.964,214585100
373,1396535257.314,214584808
373,1396535473.007,214584808
373,1396536121.542,214584808
373,1396536275.126,214510738
372,1396388052.977,214748336
372,1396388078.121,214748336
372,1396388104.487,214819719
374,1396343506.733,214584920
374,1396343525.152,214613743
374,1396343555.591,214587384
374,1396343580.695,214832557
374,1396343603.089,214821017
374,1396343606.471,214821017
374,1396343624.975,214553936
369,1396712191.744,214821013
369,1396712218.985,214829282
381,1396384402.102,214552498
381,1396384424.311,214552625
381,1396384427.64,214552625
377,1396781199.669,214833800
377,1396781473.15,214833800
376,1396332311.222,214748336
376,1396332335.804,214819721
376,1396332358.472,214601233
376,1396332410.523,214819385
376,1396332450.667,214819378
379,1396628748.884,214840378
379,1396628787.555,214537037
378,1396712598.371,214684513
378,1396712625.606,214684513
358,1396555895.496,214820383
358,1396555919.496,214820383
358,1396555990.642,214841640
358,1396556227.033,214691390
359,1396715125.193,214839313
359,1396715128.235,214839313
352,1396335081.666,214554785
352,1396335345.915,214698592
352,1396335499.056,214698592
353,1396545162.498,214753515
353,1396545208.152,214743369
353,1396545314.439,214819721
353,1396545351.903,214743495
353,1396545497.349,214577450
353,1396545594.672,214711657
353,1396545621.749,214826872
353,1396545645.776,214601233
353,1396545678.838,214717890
354,1396602276.382,214691347
354,1396602360.247,214691452
364,1396471531.042,214839812
364,1396471583.013,214632367
364,1396471655.75,214536367
364,1396471666.815,214717003
361,1396709468.77,214839373
361,1396709590.786,214539262
362,1396377451.811,214748285
362,1396377529.326,214820218
363,1396684670.936,214717007
363,1396686033.329,214717007
363,1396686048.543,214716945
363,1396686080.242,214554358
363,1396686116.737,214717003
411,1396543658.54,214838977
411,1396543716.315,214696434
408,1396438792.556,214594680
408,1396438799.933,214594680
409,1396518294.193,214718160
409,1396518526.293,214684513
414,1396585927.709,214539262
414,1396586219.804,214820842
413,1396694029.388,214572182
413,1396694103.012,214821013
413,1396694152.152,214587384
402,1396774370.456,214840412
402,1396774376.268,214826212
402,1396774378.343,214753693
402,1396774530.071,214827015
402,1396774544.775,214587028
402,1396774558.983,214826619
402,1396774664.953,214743335
402,1396774749.699,214844357
402,1396774761.86,214821307
402,1396774785.508,214821341
402,1396774847.247,214612721
402,1396774858.21,214842450
403,1396780379.203,214826955
403,1396781493.559,214716971
401,1396440558.556,214638480
401,1396440878.023,214638480
401,1396440952.297,214551594
401,1396441089.519,214551594
407,1396627094.676,214600933
407,1396627104.052,214600933
404,1396766119.985,214746427
404,1396766394.908,214640017
404,1396766670.218,214600989
404,1396766781.764,214743515
404,1396766974.558,214600989
394,1396441670.108,214589257
394,1396441699.257,214718276
394,1396441775.643,214587005
394,1396441912.877,214591374
394,1396441950.515,214819571
394,1396441993.072,214586595
393,1396803458.209,214706441
393,1396804435.321,214706441
392,1396550753.075,214638480
392,1396550842.433,214638480
398,1396445630.298,214551911
398,1396445681.128,214564687
397,1396682033.703,214819781
397,1396682110.44,214585644
397,1396682165.492,214585644
397,1396682290.731,214684498
397,1396682338.674,214553540
397,1396682370.387,214553540
397,1396682424.414,214553540
397,1396682437.196,214553540
397,1396682580.568,214842412
397,1396682860.057,214691332
396,1396803240.187,214826801
396,1396803771.609,214744265
386,1396684029.211,214839795
386,1396684050.495,214523700
386,1396684057.979,214839791
386,1396684073.975,214517450
386,1396684080.59,214714927
386,1396684090.64,214712750
386,1396684095.705,214712752
386,1396684267.796,214840526
384,1396695870.5,214718203
384,1396696029.053,214718203
384,1396696218.824,214842352
384,1396696309.018,214586983
384,1396696339.081,214842347
391,1396808505.988,214748291
391,1396808535.073,214748304
389,1396804762.108,214691484
389,1396804825.506,214691396
389,1396804867.317,214691321
389,1396804917.965,214691426
389,1396804988.89,214840822
441,1396429856.937,214820345
441,1396429878.881,214820385
441,1396429910.283,214710090
441,1396430098.005,214708370
442,1396545818.117,214596502
442,1396545940.037,214596326
442,1396546100.168,214596502
442,1396546720.856,214596502
443,1396701922.968,214826810
443,1396701960.056,214839373
444,1396650165.395,214738445
444,1396650173.228,214738445
446,1396620021.668,214826810
446,1396620304.477,214691426
447,1396471529.066,214821371
447,1396471637.043,214821022
447,1396471680.134,214821017
447,1396471753.584,214832559
432,1396607341.926,214833782
432,1396607560.323,214687742
432,1396607651.167,214709807
432,1396607795.123,214717757
432,1396607826.307,214833782
432,1396607879.531,214709807
432,1396607951.478,214717730
432,1396607978.896,214709807
432,1396608095.824,214709807
432,1396608106.221,214709807
436,1396761436.938,214577518
436,1396761458.291,214601407
438,1396731582.53,214748342
438,1396731680.204,214584939
438,1396731737.072,214748342
438,1396731810.422,214748342
438,1396731877.231,214748347
438,1396731947.665,214748347
438,1396732082.959,214748342
439,1396350467.597,214821022
439,1396350492.854,214718169
439,1396350525.914,214821022
439,1396350588.321,214718169
439,1396350616.587,214821015
424,1396343172.456,214748336
424,1396343515.575,214826625
427,1396381700.835,214839313
427,1396381824.54,214839313
429,1396806924.474,214826705
429,1396807059.038,214826816
429,1396807074.063,214826705
429,1396807315.256,214821290
429,1396807447.547,214705757
417,1396563570.404,214687642
417,1396563592.414,214748285
416,1396637503.698,214835647
416,1396637521.905,214835645
418,1396511255.332,214829282
418,1396511814.713,214821386
418,1396511982.275,214708044
423,1396525684.685,214684843
423,1396525704.036,214743335
423,1396525717.004,214819762
423,1396525744.493,214819762
423,1396525819.518,214819760
422,1396469242.968,214829282
422,1396469332.673,214819547
422,1396469442.288,214819547
422,1396469571.337,214587384
422,1396469639.931,214819552
422,1396469699.75,214819552
479,1396516164.753,214820814
479,1396516308.356,214746339
479,1396516341.847,214539262
476,1396808708.264,214744775
476,1396808805.88,214769006
476,1396808822.586,214842450
477,1396547951.171,214821367
477,1396547965.841,214584808
477,1396548149.643,214718197
471,1396765922.903,214826810
471,1396766050.795,214826623
471,1396766252.367,214684841
471,1396766312.428,214827007
468,1396381228.301,214826955
468,1396381424.007,214820182
468,1396381493.681,214820192
468,1396381687.665,214820225
468,1396381722.204,214709685
468,1396381775.655,214829737
469,1396816676.761,214826955
469,1396816762.016,214826623
469,1396816793.391,214664919
469,1396816814.25,214826625
469,1396816845.437,214826799
469,1396816870.184,214826891
469,1396816970.394,214676580
469,1396817082.29,214691390
469,1396817137.179,214537037
469,1396817249.24,214819745
466,1396800846.487,214718169
466,1396800897.652,214821022
464,1396687901.563,214838364
464,1396687935.004,214838364
463,1396599926.691,214820385
463,1396599961.68,214819526
462,1396525103.233,214832653
462,1396525142.616,214832655
462,1396525150.17,214832657
462,1396525163.983,214832657
462,1396525205.072,214717003
462,1396525241.641,214717005
462,1396525266.627,214716984
462,1396525325.449,214717867
461,1396511088.108,214821015
461,1396511093.481,214819547
459,1396546370.791,214708044
459,1396546747.398,214648254
459,1396546816.246,214832557
459,1396546826.514,214648254
459,1396546835.374,214832557
459,1396546846.581,214648254
459,1396546859.556,214648254
458,1396714128.357,214717410
458,1396714136.898,214717410
457,1396800336.783,214837490
457,1396800397.79,214837485
456,1396370849.98,214716930
456,1396370968.482,214716982
456,1396371144.01,214717003
453,1396805164.565,214835760
453,1396805544.843,214587742
449,1396366407.757,214832557
449,1396366435.14,214832559
449,1396366472.68,214832559
449,1396366486.547,214832557
449,1396366489.198,214821020
449,1396366514.173,214718169
449,1396366531.308,214821022
449,1396366559.801,214819552
449,1396366607.485,214718203
449,1396366648.883,214821017
449,1396366729.794,214833802
449,1396366780.389,214821030
508,1396742850.516,214532072
508,1396742877.59,214826801
508,1396742961.32,214826627
508,1396742985.113,214826715
508,1396743004.882,214826627
508,1396743026.574,214684513
508,1396743087.744,214826627
508,1396743093.016,214684513
508,1396743792.892,214712126
511,1396642250.628,214509084
511,1396642441.309,214539845
511,1396642483.715,214509084
511,1396642496.317,214509084
511,1396642660.949,214645835
511,1396642749.614,214538002
511,1396642843.878,214538002
504,1396464019.031,214587384
504,1396464049.371,214832557
501,1396770487.467,214716924
501,1396770605.607,214717614
502,1396553547.866,214833800
502,1396553615.896,214833802
497,1396363629.761,214820415
497,1396363677.255,214820415
498,1396361223.195,214586469
498,1396361306.394,214696897
498,1396361359.765,214712130
493,1396387398.0,214826810
493,1396387458.277,214820441
493,1396387478.55,214829285
493,1396387632.62,214820842
492,1396619278.314,214718220
492,1396619371.223,214821022
492,1396619399.183,214826810
492,1396619448.796,214821275
492,1396619497.145,214821022
494,1396352161.032,214820231
494,1396352176.605,214584939
491,1396689635.395,214554510
491,1396689658.538,214821028
491,1396689767.318,214832559
491,1396689809.838,214832557
484,1396527470.055,214691428
484,1396527520.326,214691428
484,1396527547.551,214691428
484,1396527554.297,214691390
484,1396527558.492,214691293
484,1396527564.946,214836761
487,1396798859.722,214645835
487,1396798910.476,214509084
487,1396798964.559,214645835
486,1396368015.215,214832657
486,1396368622.055,214717003
486,1396368798.871,214554358
486,1396368806.312,214717003
486,1396368814.755,214717005
486,1396368990.056,214717005
486,1396369051.777,214717003
486,1396369095.843,214832657
486,1396369105.909,214717003
486,1396369136.987,214717007
486,1396369212.95,214717003
